# flightline, latitude_mean, longitude_mean, elevation_mean, latitude_stdev, longitude_stdev, elevation_stdev, cloud_fraction, ndvi_mean, ndvi_stdev, dimensionality
ang20190802t224159 69.37248993 -105.33376312 27.26652718 0.00748802 0.01929470 7.43881178 0.00000000 0.74354231 0.15287136 25
ang20190802t224159 69.35186005 -105.21389008 45.83876419 0.00735009 0.01945755 7.88568830 0.00000000 0.66759962 0.20321091 22
ang20190802t224159 69.12882233 -103.97200775 47.98614502 0.00751565 0.01950303 9.18377876 0.00000000 0.71592307 0.25001249 27
ang20190802t224159 69.11410522 -103.85530853 53.04537964 0.00804578 0.01896769 8.13175678 0.00000000 0.69451636 0.30335283 44
ang20190802t224159 69.32568359 -105.09482574 35.87228012 0.00810471 0.01927776 11.06407452 0.00000000 0.64449036 0.25204054 21
ang20190802t224159 69.31074524 -104.97550201 44.45429230 0.00734985 0.01931031 9.17205048 0.00000000 0.50876868 0.34188890 19
ang20190802t224159 69.08786774 -103.73840332 55.23584366 0.00722585 0.01926352 8.27505779 0.00000000 0.66531837 0.31489429 22
ang20190802t224159 69.02249908 -103.38894653 27.89928055 0.00733424 0.01923849 10.38904762 0.00000000 0.65226901 0.32564190 75
ang20190802t224159 69.04957581 -103.50553894 42.91053772 0.00797014 0.01914620 11.94632435 0.00000000 0.65393782 0.31528240 27
ang20190802t224159 69.24043274 -104.56002045 34.91373444 0.00798529 0.01939926 7.40326452 0.00000000 0.45718661 0.33020756 48
ang20190802t224159 69.25450897 -104.67871857 25.66179085 0.00765085 0.01935145 7.01155329 0.00000000 0.38150898 0.37569404 43
ang20190802t224159 69.19201660 -104.32373810 35.83678818 0.00773077 0.01924176 8.44169521 0.00000000 0.66591990 0.19976929 50
ang20190802t224159 69.21526337 -104.44177246 36.48227310 0.00710208 0.01924263 6.11708832 0.00000000 0.40439737 0.36951029 20
ang20190802t224159 69.17761993 -104.20593262 25.45112991 0.00803954 0.01936537 7.35587740 0.00000000 0.67048866 0.25862604 64
ang20190715t174825 58.99102020 -111.72773743 225.12759399 0.00713344 0.01539363 2.95956922 0.00000000 0.79211545 0.07322937 15
ang20190715t174825 59.03504944 -111.73183441 228.15217590 0.00673943 0.01539164 3.43772078 0.00000000 0.77736020 0.05630900 31
ang20190715t174825 58.89401245 -111.71861267 217.02369690 0.00687129 0.01537355 8.19268036 0.00000000 0.87482321 0.06238911 18
ang20190715t174825 58.94006729 -111.72333527 224.36740112 0.00704977 0.01532030 7.72645473 0.00000000 0.77791208 0.14506949 32
ang20190715t174825 58.84733582 -111.71389771 218.62052917 0.00678801 0.01519416 7.18493032 0.00000000 0.84963202 0.06168058 32
ang20190715t174825 58.33177567 -111.66856384 220.31390381 0.00685901 0.01493704 4.63413429 0.00000000 0.85134727 0.07293324 30
ang20190715t174825 58.37771225 -111.67220306 221.68835449 0.00704128 0.01499438 5.81884336 0.00000000 0.85435861 0.05015402 20
ang20190715t174825 58.51910019 -111.68515015 210.12194824 0.00682212 0.01506731 2.54951978 0.00000000 0.86470002 0.04796455 31
ang20190715t174825 58.56507492 -111.68800354 210.92337036 0.00703681 0.01515667 2.46614122 0.00000000 0.81900811 0.05004429 27
ang20190715t174825 58.42864990 -111.67672729 222.28082275 0.00707357 0.01503497 6.57166004 0.00000000 0.86235106 0.06699557 28
ang20190715t174825 58.47272491 -111.68137360 219.02655029 0.00680930 0.01512774 6.57984114 0.00000000 0.87739825 0.04942540 34
ang20190715t174825 58.80359268 -111.70884705 210.29373169 0.00707108 0.01516071 2.64804363 0.00000000 0.84789181 0.06993177 32
ang20190715t174825 58.75257492 -111.70467377 206.07022095 0.00704475 0.01509010 0.45973638 0.00000000 0.38619110 0.27178147 25
ang20190715t174825 58.70656967 -111.70020294 214.13400269 0.00681288 0.01502375 4.88449049 0.00000000 0.85965890 0.04442063 35
ang20190715t174825 58.66013718 -111.69547272 211.44274902 0.00678945 0.01500824 4.96239376 0.00000000 0.72717029 0.17284088 40
ang20190715t174825 58.61588287 -111.69118500 211.63815308 0.00707170 0.01516784 2.75386333 0.00000000 0.82852888 0.06235355 30
ang20190715t174825 58.68577957 -111.69785309 213.31282043 0.00692984 0.01525159 3.31218123 0.00000000 0.81732988 0.07980972 35
ang20190715t174825 58.63529205 -111.69331360 209.19683838 0.00706134 0.01508941 3.59232736 0.00000000 0.71998262 0.21924904 19
ang20190715t174825 58.77866364 -111.70693970 207.94197083 0.00678896 0.01500860 2.46841574 0.00000000 0.68212551 0.20776559 28
ang20190715t174825 58.73226929 -111.70256042 211.16799927 0.00686351 0.01526170 3.68545508 0.00000000 0.78511381 0.12031244 36
ang20190715t174825 58.59128189 -111.68952179 210.33517456 0.00684210 0.01511096 2.36828947 0.00000000 0.81982011 0.05924787 31
ang20190715t174825 58.87324905 -111.71656036 214.57443237 0.00695647 0.01518232 8.69064426 0.00000000 0.86222500 0.05079201 18
ang20190715t174825 58.91987610 -111.72109985 225.28059387 0.00684819 0.01537192 8.05167389 0.00000000 0.82736123 0.10838164 15
ang20190715t174825 58.96594238 -111.72560120 224.74423218 0.00680774 0.01557474 4.37264442 0.00000000 0.77557033 0.08952786 27
ang20190715t174825 59.01004410 -111.73022461 225.27976990 0.00709637 0.01548539 3.45377207 0.00000000 0.80369031 0.06378598 16
ang20190715t174825 58.82267380 -111.71160126 213.12634277 0.00708469 0.01520906 5.98541594 0.00000000 0.87192011 0.05266138 39
ang20190715t174825 58.35735703 -111.67009735 220.70979309 0.00691300 0.01498358 4.70438433 0.00000000 0.85968250 0.05554832 18
ang20190715t174825 58.40364456 -111.67479706 222.80639648 0.00682465 0.01499403 6.48023033 0.00000000 0.85314745 0.05516577 17
ang20190715t174825 58.44781876 -111.67839813 218.51327515 0.00709827 0.01500633 6.39651203 0.00000000 0.86355233 0.05581840 30
ang20190715t174825 58.49832535 -111.68376160 210.81787109 0.00691995 0.01508032 3.27474570 0.00000000 0.88572872 0.05043313 40
ang20190715t174825 58.54492569 -111.68652344 209.40411377 0.00693202 0.01485702 2.49105501 0.00000000 0.83909845 0.04975725 27
ang20190707t011602 70.36937714 -157.25788879 17.44658661 0.00796699 0.02244134 3.97052073 0.00000000 0.51896477 0.43822408 26
ang20190707t011602 70.40736389 -157.18957520 17.75640297 0.00712060 0.02207226 4.21847391 0.00000000 0.46482179 0.49843726 33
ang20190707t011602 70.44423676 -157.11923218 19.49552727 0.00802865 0.02205774 5.49642134 0.00000000 0.48260552 0.50187987 34
ang20190707t011602 70.49262238 -157.03897095 19.09907913 0.00794888 0.02272185 4.23970985 0.00000000 0.25602192 0.61502135 29
ang20190707t011602 70.32098389 -157.34069824 20.43873978 0.00798369 0.02281289 3.68474913 0.00000000 0.19594610 0.61512327 23
ang20190707t011602 70.62924194 -156.77859497 11.62175655 0.00773956 0.02321381 2.69856811 0.00000000 0.76560819 0.33878216 43
ang20190707t011602 70.59070587 -156.86421204 11.75775337 0.00714888 0.02288909 2.38253736 0.00000000 0.67618245 0.35184094 29
ang20190707t011602 70.71231842 -156.63265991 12.10053825 0.00731013 0.02271473 2.45296407 0.00000000 0.24660727 0.56019610 24
ang20190707t011602 70.67706299 -156.71733093 11.82894230 0.00812501 0.02341425 2.14307213 0.00000000 0.74534535 0.32230955 23
ang20190707t011602 70.55436707 -156.93165588 10.90982056 0.00813300 0.02240370 2.36419988 0.00000000 0.72500437 0.30854455 29
ang20190707t011602 70.69076538 -156.66851807 12.10747910 0.00760069 0.02302880 2.50347996 0.00000000 0.50301087 0.49100748 25
ang20190707t011602 70.65170288 -156.74850464 12.54888535 0.00721848 0.02257862 2.45330095 0.00000000 0.77633798 0.30378962 26
ang20190707t011602 70.61565399 -156.82546997 10.67711926 0.00817068 0.02250048 1.87237084 0.00000000 0.63151413 0.40138662 27
ang20190707t011602 70.56752777 -156.89059448 11.42384720 0.00783571 0.02297066 2.44973993 0.00000000 0.77955222 0.28437155 24
ang20190707t011602 70.52974701 -156.97686768 17.96340370 0.00710118 0.02308564 4.71938610 0.00000000 0.75066829 0.33131108 23
ang20190707t011602 70.46825409 -157.08496094 18.79352379 0.00709132 0.02288593 4.95614100 0.00000000 0.52408791 0.48045748 26
ang20190707t011602 70.50592041 -157.00471497 21.45346260 0.00786128 0.02235756 4.75198507 0.00000000 0.57528573 0.47102931 24
ang20190707t011602 70.38262939 -157.23185730 17.36246490 0.00797968 0.02303017 4.02435541 0.00000000 0.52166325 0.45791897 28
ang20190707t011602 70.43122101 -157.14596558 21.57778549 0.00801365 0.02299799 4.06163597 0.00000000 0.40545958 0.57461005 24
ang20190707t011602 70.34586334 -157.29411316 16.85236931 0.00707637 0.02241765 3.74052215 0.00000000 0.23504043 0.64530003 24
ang20190712t223019 70.49887848 -156.76283264 22.76027489 0.00630362 0.01651728 6.01480007 0.00000000 0.47206527 0.45900342 28
ang20190712t223019 70.54067993 -156.71124268 10.47053814 0.00662512 0.01590778 2.12717986 0.00000000 0.10333283 0.52223718 15
ang20190712t223019 70.57508087 -156.62979126 10.56081104 0.00738619 0.01503056 2.20910525 0.00000000 0.68194348 0.16690962 24
ang20190712t223019 70.62271118 -156.56858826 9.64586449 0.00671076 0.01422360 1.75606513 0.00000000 0.15079153 0.58565682 26
ang20190712t223019 70.66191101 -156.49891663 12.35854912 0.00627681 0.01418838 2.65283394 0.00000000 0.66067511 0.25061777 24
ang20190712t223019 70.29630280 -157.11685181 18.74973679 0.00730502 0.01564016 4.72479248 0.00000000 0.55598891 0.35358286 34
ang20190712t223019 70.33003998 -157.03428650 24.15328598 0.00720174 0.01620411 5.03992653 0.00000000 0.28139687 0.58802396 26
ang20190712t223019 70.37481689 -156.98519897 22.71725464 0.00616462 0.01689935 6.14748144 0.00000000 0.52628195 0.43594241 29
ang20190712t223019 70.41878510 -156.89761353 24.03233910 0.00702755 0.01728407 8.11824417 0.00000000 0.35137424 0.57066882 32
ang20190712t223019 70.45248413 -156.85006714 26.11402893 0.00737380 0.01725906 6.89989185 0.00000000 0.60103142 0.40429205 60
ang20190712t223019 70.31279755 -157.08258057 19.47540665 0.00621985 0.01534424 5.76377726 0.00000000 0.54212523 0.37083972 35
ang20190712t223019 70.43686676 -156.87454224 17.98629951 0.00623934 0.01384745 7.39353704 0.00000000 0.32845658 0.55232614 57
ang20190712t223019 70.47964478 -156.80285645 20.09023666 0.00678238 0.01439114 5.32155275 0.00000000 0.43266231 0.49286032 25
ang20190712t223019 70.35768890 -157.00411987 21.86407852 0.00716738 0.01465283 7.20850134 0.00000000 0.61637563 0.34014517 28
ang20190712t223019 70.39126587 -156.94354248 23.77173233 0.00734603 0.01408600 5.81385183 0.00000000 0.35733363 0.54383862 27
ang20190712t223019 70.51393890 -156.74418640 19.16114235 0.00733604 0.01535117 5.98407507 0.00000000 0.69407839 0.28178647 29
ang20190712t223019 70.63645935 -156.52180481 12.05602932 0.00737759 0.01727159 3.00651169 0.00000000 0.63882226 0.35172755 17
ang20190712t223019 70.68447113 -156.47149658 11.54553699 0.00692134 0.01688249 2.47464705 0.00000000 0.61071926 0.21259786 26
ang20190712t223019 70.56082153 -156.66188049 10.77135563 0.00656473 0.01594305 2.90166903 0.00000000 0.43221310 0.46683028 27
ang20190712t223019 70.60112762 -156.61041260 10.06364441 0.00632092 0.01707118 1.85883605 0.00000000 0.20235626 0.56919730 26
ang20190702t202659 69.21946716 -136.10853577 0.00000000 0.00724188 0.01994559 0.00000000 0.00000000 -0.02177881 0.05197120 10
ang20190702t202659 69.24407196 -135.98937988 0.00000000 0.00784953 0.01962985 0.00000000 0.00000000 -0.03962106 0.07228407 22
ang20190702t202659 69.25848389 -135.86999512 0.00000000 0.00803200 0.01945869 0.00000000 0.00000000 0.16404691 0.38923681 36
ang20190702t202659 69.28306580 -135.75010681 0.00000000 0.00714047 0.01954830 0.00000000 0.05090000 0.47250441 0.20202775 38
ang20190702t202659 69.19491577 -136.22686768 0.00000000 0.00794822 0.02025678 0.00000000 0.00000000 0.05380020 0.02380975 8
ang20190702t202659 69.16906738 -136.39167786 0.00000000 0.00777580 0.01996967 0.00000000 0.00000000 0.10208040 0.01660909 10
ang20190702t202659 69.14115143 -136.51000977 0.00000000 0.00797207 0.01950470 0.00000000 0.00000000 0.10333554 0.01579311 10
ang20190702t202659 69.25070953 -135.92530823 0.00000000 0.00728983 0.01939354 0.00000000 0.00000000 -0.06012691 0.24505074 18
ang20190702t202659 69.27002716 -135.80801392 0.00000000 0.00762147 0.01955809 0.00000000 0.00920000 0.61652404 0.18725775 34
ang20190702t202659 69.20600891 -136.15676880 0.00000000 0.00772348 0.02012946 0.00000000 0.00000000 0.05830106 0.06252607 9
ang20190702t202659 69.23361206 -136.04089355 0.00000000 0.00792062 0.01964713 0.00000000 0.00000000 -0.02722044 0.04199855 33
ang20190702t202659 69.18744659 -136.27401733 0.00000000 0.00711249 0.02032857 0.00000000 0.00000000 0.07872855 0.03059027 8
ang20190702t202659 69.18032837 -136.34346008 0.00000000 0.00788659 0.02021536 0.00000000 0.00000000 0.10998600 0.01978968 16
ang20190702t202659 69.15516663 -136.45921326 0.00000000 0.00722192 0.01969114 0.00000000 0.00000000 0.10470640 0.01778955 16
ang20190707t023526 67.31620789 -150.15220642 340.80026245 0.00708039 0.01769581 33.24443436 0.00000000 0.84652722 0.23884217 24
ang20190707t023526 67.44226074 -150.02835083 621.16699219 0.00717732 0.01757121 204.84019470 0.00000000 0.87836289 0.20420592 25
ang20190707t023526 67.49086761 -149.99775696 618.88299561 0.00726630 0.01542847 155.82034302 0.01230000 0.80351067 0.20381096 32
ang20190707t023526 67.36461639 -150.12232971 441.78430176 0.00729596 0.01543566 121.98303986 0.00000000 0.88753283 0.16893503 36
ang20190707t023526 67.40315247 -150.08483887 471.79928589 0.00646923 0.01648208 127.24219513 0.00000000 0.90635431 0.10020065 47
ang20190707t023526 67.25323486 -150.23136902 394.00659180 0.00702799 0.01758120 107.22319031 0.00000000 0.77952111 0.30498284 26
ang20190707t023526 67.21323395 -150.25735474 350.15823364 0.00643913 0.01609487 40.45092392 0.00000000 0.79874152 0.33422533 24
ang20190707t023526 67.17514801 -150.30157471 475.09915161 0.00726734 0.01521261 138.26982117 0.00000000 0.92789763 0.06501585 23
ang20190707t023526 67.12733459 -150.35365295 319.78936768 0.00678257 0.01759005 19.05142212 0.00000000 0.88406348 0.18466790 23
ang20190707t023526 67.08604431 -150.38043213 331.22103882 0.00654411 0.01562726 21.52917480 0.00000000 0.80663925 0.33960578 38
ang20190707t023526 67.00130463 -150.47381592 397.61340332 0.00660322 0.01748893 108.14442444 0.00000000 0.87087500 0.26150846 43
ang20190707t023526 67.04841614 -150.42010498 391.59838867 0.00718386 0.01578959 65.30462646 0.00000000 0.91410458 0.12390487 21
ang20190707t023526 66.92195892 -150.53771973 385.46371460 0.00717457 0.01655911 28.99962425 0.00000000 0.93811017 0.11695376 22
ang20190707t023526 66.95884705 -150.50238037 433.25915527 0.00668324 0.01509391 50.03976059 0.00000000 0.94114065 0.02764106 20
ang20190707t023526 66.93842316 -150.51583862 426.75430298 0.00649771 0.01724196 41.31887817 0.00000000 0.93164694 0.08444272 24
ang20190707t023526 66.98522186 -150.49119568 424.10086060 0.00726369 0.01603112 86.34429932 0.00000000 0.92132014 2.02357817 24
ang20190707t023526 67.02249908 -150.44679260 475.25048828 0.00653796 0.01505152 111.95911407 0.00000000 0.92085779 0.06982155 21
ang20190707t023526 67.06431580 -150.39562988 349.90008545 0.00670505 0.01762474 26.75394821 0.00000000 0.88331610 0.22308950 21
ang20190707t023526 67.30149078 -150.17956543 318.49545288 0.00726576 0.01534050 36.07965469 0.00000000 0.79387933 0.31830579 24
ang20190707t023526 67.33962250 -150.13406372 391.28646851 0.00645781 0.01642253 112.85139465 0.00000000 0.86481923 0.23706309 24
ang20190707t023526 67.37921143 -150.10762024 532.72326660 0.00708224 0.01742473 190.45024109 0.00000000 0.91644275 0.14818378 25
ang20190707t023526 67.42814636 -150.05714417 535.73352051 0.00744767 0.01527246 170.00975037 0.00000000 0.91922414 0.06724215 22
ang20190707t023526 67.46602631 -150.01000977 389.48306274 0.00640657 0.01660488 41.83097076 0.00000000 0.81611568 0.26802713 25
ang20190707t023526 67.19026184 -150.27429199 354.07986450 0.00688270 0.01775438 66.36422729 0.00000000 0.84672147 0.26879540 24
ang20190707t023526 67.14965820 -150.32780457 440.29568481 0.00645670 0.01561280 108.17004395 0.00000000 0.92988348 0.09422235 21
ang20190707t023526 67.27658081 -150.20736694 404.70895386 0.00641971 0.01611579 118.96800232 0.00000000 0.76663947 0.29874751 24
ang20190707t023526 67.23831940 -150.24617004 321.67211914 0.00732199 0.01548433 21.51524544 0.00000000 0.77537286 0.33491188 24
ang20190707t023526 67.11177826 -150.36895752 320.70898438 0.00724628 0.01572871 16.25523186 0.00000000 0.89557236 0.17096563 23
ang20190719t005938 62.55162048 -115.01464081 163.08291626 0.00797082 0.01525967 3.92109513 0.00000000 0.68244910 0.19676109 24
ang20190719t005938 62.55923080 -114.91477203 176.69165039 0.00774039 0.01503106 5.94336510 0.00000000 0.92623699 0.28929812 27
ang20190719t005938 62.53178024 -115.22396088 152.07804871 0.00755193 0.01527059 5.21285820 0.00000000 0.08354568 0.24806200 26
ang20190719t005938 62.54212952 -115.12172699 158.81082153 0.00777340 0.01504250 4.76041079 0.00000000 0.31236461 0.19383848 23
ang20190719t005938 62.52185059 -115.32291412 147.00000000 0.00768101 0.01498799 0.00000000 0.00000000 -0.54189646 0.02129558 14
ang20190719t005938 62.45351410 -116.08543396 221.26469421 0.00795536 0.01506759 7.56485748 0.00000000 0.43003902 0.94311571 78
ang20190719t005938 62.46485519 -115.98612213 218.14645386 0.00763696 0.01514939 9.00742912 0.00000000 0.80362052 0.44508982 78
ang20190719t005938 62.43741226 -116.28424835 231.98469543 0.00755737 0.01515838 6.79389715 0.00000000 0.93934250 0.82260579 33
ang20190719t005938 62.44444275 -116.18579102 228.36352539 0.00784753 0.01496556 9.23894501 0.00000000 0.48797828 0.69497043 34
ang20190719t005938 62.50796127 -115.47946167 147.62205505 0.00795162 0.01536332 2.44228768 0.00000000 -0.34970948 0.38214755 42
ang20190719t005938 62.50064850 -115.57746124 148.38151550 0.00762476 0.01490125 3.58399773 0.00000000 -0.00518819 0.42801863 31
ang20190719t005938 62.49434280 -115.67982483 147.00000000 0.00779188 0.01507805 0.00000000 0.00000000 -0.08043853 0.04411234 12
ang20190719t005938 62.48581314 -115.77749634 188.25357056 0.00802472 0.01515334 14.71808434 0.00000000 0.95255959 0.20514174 31
ang20190719t005938 62.47465134 -115.87920380 202.78637695 0.00760713 0.01511264 5.00911427 0.00000000 0.96824378 0.11700986 26
ang20190719t005938 62.49808884 -115.62666321 147.00508118 0.00764844 0.01515046 0.17648369 0.00000000 -0.15823983 0.09356945 34
ang20190719t005938 62.49032593 -115.73318481 153.30134583 0.00799643 0.01531443 11.01689529 0.00000000 0.47894010 0.88816369 27
ang20190719t005938 62.51190186 -115.42483521 150.16032410 0.00794930 0.01496526 4.88694954 0.00010000 -0.05834832 0.68390900 51
ang20190719t005938 62.50419235 -115.52313995 147.46560669 0.00782108 0.01525267 2.11263132 0.00000000 -0.19469722 0.30684149 22
ang20190719t005938 62.48033905 -115.83164978 190.70074463 0.00773469 0.01497568 9.03770161 0.00000000 0.92422473 1.29058337 64
ang20190719t005938 62.52787018 -115.26921082 147.00148010 0.00756076 0.01534822 0.05451363 0.00000000 -0.46770078 0.10215723 17
ang20190719t005938 62.53657532 -115.17007446 156.44831848 0.00763737 0.01501719 4.71672106 0.00000000 0.20627569 0.15423459 71
ang20190719t005938 62.43401718 -116.33911133 239.36180115 0.00772594 0.01515564 4.62463427 0.00000000 0.90934259 0.29013759 37
ang20190719t005938 62.54718781 -115.06821442 159.09140015 0.00791157 0.01486827 5.71466970 0.00000000 0.40807605 0.19244806 25
